,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.7073170731707317,0.0,0.0,0.0,0.17073170731707318,0.0,0.07317073170731707,0.04878048780487805
parstriangularis-rh,0.0,0.3880597014925373,0.08955223880597014,0.11940298507462686,0.0,0.1044776119402985,0.19402985074626866,0.1044776119402985
postcentral-rh,0.0,0.0967741935483871,0.5483870967741935,0.3548387096774194,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.12121212121212122,0.3484848484848485,0.5303030303030303,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.14,0.0,0.04,0.0,0.74,0.0,0.08,0.0
superiorfrontal-rh,0.0,0.09090909090909091,0.0,0.0,0.0,0.7090909090909091,0.10909090909090909,0.09090909090909091
superiortemporal-lh,0.037037037037037035,0.13580246913580246,0.0,0.0,0.04938271604938271,0.09876543209876543,0.41975308641975306,0.25925925925925924
superiortemporal-rh,0.03571428571428571,0.07142857142857142,0.0,0.0,0.023809523809523808,0.08333333333333333,0.32142857142857145,0.4642857142857143
