,bankssts-lh,entorhinal-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-lh,0.3,0.0,0.13333333333333333,0.3333333333333333,0.0,0.1,0.13333333333333333,0.0
entorhinal-rh,0.0,0.35714285714285715,0.0,0.05357142857142857,0.35714285714285715,0.0,0.23214285714285715,0.0
insula-lh,0.03571428571428571,0.0,0.26785714285714285,0.25,0.16071428571428573,0.0,0.2857142857142857,0.0
lateralorbitofrontal-lh,0.0661764705882353,0.03676470588235294,0.11764705882352941,0.3088235294117647,0.09558823529411764,0.09558823529411764,0.19117647058823528,0.08823529411764706
medialorbitofrontal-lh,0.0,0.1941747572815534,0.06796116504854369,0.08737864077669903,0.4077669902912621,0.0,0.24271844660194175,0.0
parsorbitalis-lh,0.06349206349206349,0.0,0.0,0.25396825396825395,0.0,0.3968253968253968,0.0,0.2857142857142857
rostralanteriorcingulate-lh,0.01652892561983471,0.12396694214876033,0.12396694214876033,0.18181818181818182,0.2396694214876033,0.0,0.3140495867768595,0.0
temporalpole-rh,0.0,0.0,0.0,0.2857142857142857,0.0,0.32653061224489793,0.02040816326530612,0.3673469387755102
