,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.494949494949495,0.12121212121212122,0.0,0.0707070707070707,0.010101010101010102,0.22727272727272727,0.07575757575757576,0.0
frontalpole-lh,0.11235955056179775,0.5955056179775281,0.011235955056179775,0.0,0.0,0.09550561797752809,0.1853932584269663,0.0
isthmuscingulate-rh,0.0,0.0,0.4152046783625731,0.23391812865497075,0.2953216374269006,0.008771929824561403,0.04678362573099415,0.0
lingual-rh,0.04120879120879121,0.0,0.2032967032967033,0.4175824175824176,0.27197802197802196,0.04120879120879121,0.024725274725274724,0.0
parahippocampal-rh,0.011235955056179775,0.0,0.26685393258426965,0.28651685393258425,0.398876404494382,0.028089887640449437,0.008426966292134831,0.0
pericalcarine-rh,0.2112676056338028,0.07042253521126761,0.004694835680751174,0.07981220657276995,0.03755868544600939,0.41784037558685444,0.1784037558685446,0.0
temporalpole-lh,0.040293040293040296,0.10622710622710622,0.07326007326007326,0.054945054945054944,0.018315018315018316,0.1391941391941392,0.5567765567765568,0.01098901098901099
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.987012987012987
