,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6009389671361502,0.009389671361502348,0.24413145539906103,0.0,0.0,0.0,0.14553990610328638,0.0
frontalpole-rh,0.01639344262295082,0.6475409836065574,0.1680327868852459,0.0,0.05327868852459016,0.036885245901639344,0.020491803278688523,0.05737704918032787
medialorbitofrontal-lh,0.14521452145214522,0.1485148514851485,0.49504950495049505,0.0,0.07260726072607261,0.07920792079207921,0.0594059405940594,0.0
parahippocampal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.044534412955465584,0.10121457489878542,0.0,0.4817813765182186,0.3603238866396761,0.0,0.012145748987854251
rostralanteriorcingulate-rh,0.0,0.028225806451612902,0.08064516129032258,0.0,0.3185483870967742,0.5725806451612904,0.0,0.0
temporalpole-lh,0.21794871794871795,0.04487179487179487,0.10256410256410256,0.0,0.0,0.0,0.6346153846153846,0.0
temporalpole-rh,0.0,0.08974358974358974,0.0,0.0,0.03205128205128205,0.00641025641025641,0.0,0.8717948717948718
