,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5094664371772806,0.24268502581755594,0.0,0.0051635111876075735,0.0,0.016781411359724614,0.20352839931153185,0.022375215146299483
frontalpole-rh,0.21579961464354527,0.37263969171483624,0.08285163776493257,0.0,0.03159922928709056,0.09364161849710982,0.19113680154142582,0.01233140655105973
insula-rh,0.0,0.09083227714406422,0.4461343472750317,0.08238276299112801,0.12589776087874946,0.18208702999577525,0.016476552598225603,0.05618926911702577
lateralorbitofrontal-lh,0.0077348066298342545,0.0,0.10552486187845304,0.5044198895027624,0.01270718232044199,0.09502762430939227,0.04585635359116022,0.2287292817679558
parahippocampal-rh,0.0,0.05279698302954117,0.1910747957259585,0.01571338780641106,0.5223130106851037,0.2011313639220616,0.0,0.01697045883092395
rostralanteriorcingulate-lh,0.019473684210526317,0.12789473684210526,0.22789473684210526,0.09157894736842105,0.16631578947368422,0.33789473684210525,0.02894736842105263,0.0
rostralanteriorcingulate-rh,0.24893390191897655,0.26439232409381663,0.02185501066098081,0.044243070362473345,0.0,0.030383795309168442,0.3582089552238806,0.031982942430703626
temporalpole-rh,0.030959752321981424,0.018575851393188854,0.08359133126934984,0.2563467492260062,0.017956656346749224,0.0,0.038390092879256967,0.5541795665634675
