,frontalpole-lh,frontalpole-rh,fusiform-lh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.7392265193370166,0.0,0.0,0.0,0.12375690607734807,0.06850828729281767,0.06850828729281767,0.0
frontalpole-rh,0.0,0.38795180722891565,0.15903614457831325,0.20578313253012048,0.0,0.07903614457831325,0.12481927710843374,0.043373493975903614
fusiform-lh,0.0,0.1362530413625304,0.39943227899432276,0.21005677210056772,0.0,0.0,0.14030819140308193,0.11394971613949716
lateraloccipital-rh,0.0,0.17410534780860473,0.20506634499396864,0.35745878568556494,0.07519099316445517,0.0,0.1519903498190591,0.03618817852834741
parahippocampal-rh,0.12153518123667377,0.0,0.0,0.19829424307036247,0.6705756929637526,0.0,0.0,0.009594882729211088
rostralanteriorcingulate-lh,0.05358686257562662,0.14001728608470182,0.0,0.0,0.0,0.6966292134831461,0.1097666378565255,0.0
rostralanteriorcingulate-rh,0.030556924593395762,0.12863479546574666,0.16757023164120255,0.18629866929521932,0.0,0.0625924100542139,0.33218334154756035,0.09216362740266142
temporalpole-rh,0.0,0.05642633228840126,0.1755485893416928,0.05642633228840126,0.006896551724137931,0.0,0.11724137931034483,0.587460815047022
