,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.39204545454545453,0.0,0.2215909090909091,0.23863636363636365,0.14772727272727273,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.29842931937172773,0.13089005235602094,0.07329842931937172,0.0,0.24083769633507854,0.17801047120418848,0.07853403141361257
medialorbitofrontal-lh,0.10028653295128939,0.08022922636103152,0.3123209169054441,0.2808022922636103,0.0,0.09742120343839542,0.12607449856733524,0.0028653295128939827
medialorbitofrontal-rh,0.12380952380952381,0.05396825396825397,0.32063492063492066,0.3238095238095238,0.0,0.07301587301587302,0.10476190476190476,0.0
parahippocampal-rh,0.39436619718309857,0.0,0.0,0.0,0.6056338028169014,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.23671497584541062,0.1497584541062802,0.0966183574879227,0.0,0.25120772946859904,0.1932367149758454,0.07246376811594203
rostralanteriorcingulate-rh,0.0,0.17535545023696683,0.1943127962085308,0.14218009478672985,0.0,0.2037914691943128,0.23696682464454977,0.04739336492890995
temporalpole-rh,0.0,0.28846153846153844,0.0,0.0,0.0,0.28846153846153844,0.15384615384615385,0.2692307692307692
