,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.5277044854881267,0.0,0.10290237467018469,0.12401055408970976,0.18469656992084432,0.0,0.0,0.06068601583113457
lateralorbitofrontal-lh,0.0,0.36348949919224555,0.06462035541195477,0.046849757673667204,0.0,0.30048465266558966,0.20032310177705978,0.024232633279483037
medialorbitofrontal-lh,0.0661625708884688,0.08695652173913043,0.3931947069943289,0.24574669187145556,0.0,0.10396975425330812,0.10207939508506617,0.001890359168241966
medialorbitofrontal-rh,0.09347826086956522,0.07608695652173914,0.28695652173913044,0.3695652173913043,0.0,0.09565217391304348,0.0782608695652174,0.0
parahippocampal-rh,0.17475728155339806,0.0,0.0,0.0,0.6553398058252428,0.0,0.0,0.16990291262135923
parsorbitalis-lh,0.0,0.2961783439490446,0.07802547770700637,0.06050955414012739,0.0,0.37261146496815284,0.16878980891719744,0.02388535031847134
rostralanteriorcingulate-rh,0.0,0.2535211267605634,0.1006036217303823,0.06237424547283702,0.0,0.22535211267605634,0.3319919517102616,0.026156941649899398
temporalpole-rh,0.0764872521246459,0.042492917847025496,0.0,0.0,0.21529745042492918,0.042492917847025496,0.0226628895184136,0.6005665722379604
