,F7,O1,TP10,FT10,F8,AF7,AF3,AF8
F7,0.5096774193548387,0.0,0.0,0.0,0.0,0.49032258064516127,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.3769338959212377,0.0,0.3234880450070324,0.29957805907172996
AF7,0.42435424354243545,0.0,0.0,0.0,0.0,0.5756457564575646,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.30577427821522307,0.0,0.35826771653543305,0.3359580052493438
AF8,0.0,0.0,0.0,0.0,0.2860927152317881,0.0,0.343046357615894,0.3708609271523179
