,Fp1,F7,FT9,FT10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3316062176165803,0.33419689119170987,0.0,0.0,0.0,0.33419689119170987,0.0
FT9,0.0,0.3192019950124688,0.33915211970074816,0.0,0.0,0.0,0.341645885286783,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3192019950124688,0.33915211970074816,0.0,0.0,0.0,0.341645885286783,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
