,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.5882352941176471,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0,0.0
parsopercularis-lh,0.0,0.3786407766990291,0.22330097087378642,0.0,0.1941747572815534,0.0,0.019417475728155338,0.18446601941747573
parstriangularis-rh,0.0,0.21100917431192662,0.3669724770642202,0.05504587155963303,0.09174311926605505,0.0,0.1834862385321101,0.09174311926605505
postcentral-lh,0.125,0.0,0.25,0.28125,0.0,0.125,0.21875,0.0
superiorfrontal-lh,0.0,0.2702702702702703,0.12162162162162163,0.0,0.44594594594594594,0.0,0.0,0.16216216216216217
superiorparietal-lh,0.4166666666666667,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0
superiorparietal-rh,0.0,0.0410958904109589,0.2602739726027397,0.0821917808219178,0.0,0.0,0.6027397260273972,0.0136986301369863
superiortemporal-rh,0.0,0.2903225806451613,0.14516129032258066,0.0,0.1774193548387097,0.0,0.03225806451612903,0.3548387096774194
