,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.37681159420289856,0.0,0.0,0.2898550724637681,0.15942028985507245,0.10144927536231885,0.07246376811594203,0.0
parsopercularis-lh,0.0,0.48717948717948717,0.1282051282051282,0.0,0.1282051282051282,0.0,0.1282051282051282,0.1282051282051282
parstriangularis-rh,0.0,0.10256410256410256,0.3333333333333333,0.0,0.15384615384615385,0.0,0.20512820512820512,0.20512820512820512
rostralmiddlefrontal-rh,0.29850746268656714,0.0,0.0,0.373134328358209,0.2537313432835821,0.0,0.07462686567164178,0.0
superiorfrontal-lh,0.13333333333333333,0.05333333333333334,0.09333333333333334,0.21333333333333335,0.32,0.0,0.09333333333333334,0.09333333333333334
superiorparietal-lh,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0
superiorparietal-rh,0.11320754716981132,0.07547169811320754,0.1320754716981132,0.11320754716981132,0.11320754716981132,0.0,0.2641509433962264,0.18867924528301888
superiortemporal-rh,0.0,0.08888888888888889,0.15555555555555556,0.0,0.13333333333333333,0.0,0.2,0.4222222222222222
