,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6509433962264151,0.0,0.0,0.0,0.04716981132075472,0.07547169811320754,0.22641509433962265,0.0
frontalpole-rh,0.0,0.5583333333333333,0.14166666666666666,0.03333333333333333,0.09166666666666666,0.0,0.15833333333333333,0.016666666666666666
inferiortemporal-rh,0.0,0.14035087719298245,0.39473684210526316,0.19298245614035087,0.0,0.09649122807017543,0.03508771929824561,0.14035087719298245
parahippocampal-rh,0.0,0.02631578947368421,0.16666666666666666,0.39473684210526316,0.0,0.02631578947368421,0.02631578947368421,0.35964912280701755
parsopercularis-rh,0.07865168539325842,0.07865168539325842,0.0,0.0,0.8314606741573034,0.0,0.011235955056179775,0.0
parsorbitalis-lh,0.16279069767441862,0.0,0.12790697674418605,0.05813953488372093,0.0,0.6162790697674418,0.023255813953488372,0.011627906976744186
rostralanteriorcingulate-rh,0.1652892561983471,0.18181818181818182,0.024793388429752067,0.01652892561983471,0.024793388429752067,0.0,0.5867768595041323,0.0
temporalpole-lh,0.0,0.0,0.13333333333333333,0.4222222222222222,0.0,0.0,0.0,0.4444444444444444
