,bankssts-lh,bankssts-rh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7411764705882353,0.0,0.0,0.058823529411764705,0.0,0.041176470588235294,0.052941176470588235,0.10588235294117647
bankssts-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.7454545454545455,0.0,0.045454545454545456,0.20909090909090908,0.0,0.0
parahippocampal-lh,0.06569343065693431,0.0,0.0,0.9343065693430657,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.02631578947368421,0.0,0.8894736842105263,0.031578947368421054,0.05263157894736842,0.0
rostralanteriorcingulate-rh,0.06666666666666667,0.0,0.2,0.0,0.05185185185185185,0.6814814814814815,0.0,0.0
temporalpole-lh,0.07692307692307693,0.0,0.0,0.0,0.06993006993006994,0.013986013986013986,0.8391608391608392,0.0
temporalpole-rh,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.875
