,cuneus-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parsorbitalis-rh,pericalcarine-lh,superiorparietal-rh,temporalpole-lh
cuneus-rh,0.6374501992031872,0.0,0.0796812749003984,0.14741035856573706,0.0,0.055776892430278883,0.0796812749003984,0.0
frontalpole-lh,0.0,0.9402173913043478,0.059782608695652176,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0782608695652174,0.043478260869565216,0.6695652173913044,0.08695652173913043,0.06956521739130435,0.05217391304347826,0.0,0.0
lateraloccipital-rh,0.1326530612244898,0.0,0.05442176870748299,0.6054421768707483,0.061224489795918366,0.04081632653061224,0.08503401360544217,0.02040816326530612
parsorbitalis-rh,0.0,0.0,0.07407407407407407,0.05761316872427984,0.6378600823045267,0.18518518518518517,0.04526748971193416,0.0
pericalcarine-lh,0.04975124378109453,0.0,0.05970149253731343,0.03980099502487562,0.21393034825870647,0.6368159203980099,0.0,0.0
superiorparietal-rh,0.09278350515463918,0.0,0.0,0.12886597938144329,0.06701030927835051,0.0,0.711340206185567,0.0
temporalpole-lh,0.0,0.0,0.0,0.05228758169934641,0.0,0.0,0.0,0.9477124183006536
