,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.15777815641506218,0.1276196967115352,0.12727892315556313,0.13000511160333958,0.07343670131197819,0.12932356449139545,0.1330720736070881,0.12148577270403817
caudalanteriorcingulate-rh,0.14565771417369144,0.16232111350715547,0.11782003528719859,0.128798274848069,0.07233875710644971,0.127818074887277,0.11919231523230739,0.1260537149578514
frontalpole-lh,0.1400785487189078,0.11352160089769965,0.16102487376098748,0.12848326164204227,0.07686553207406022,0.12025434823265382,0.145502150738732,0.11426968393491678
frontalpole-rh,0.1442654028436019,0.12492890995260664,0.12909952606635072,0.1833175355450237,0.05781990521327014,0.11450236966824645,0.1366824644549763,0.10938388625592417
insula-lh,0.11310452418096724,0.0969838793551742,0.10790431617264691,0.08034321372854915,0.19604784191367655,0.12428497139885596,0.1157046281851274,0.16562662506500261
rostralanteriorcingulate-lh,0.14038638454461821,0.12106715731370746,0.11867525298988041,0.11186752529898804,0.08794848206071758,0.15547378104875806,0.13026678932842686,0.1343146274149034
rostralanteriorcingulate-rh,0.13896264825632856,0.10869180385909011,0.13807753584705257,0.1286953443087272,0.07842095946185165,0.1249778721897681,0.1687024252080014,0.11347141086918039
rostralmiddlefrontal-lh,0.13036363636363638,0.118,0.11072727272727273,0.10527272727272727,0.11472727272727273,0.13218181818181818,0.11654545454545455,0.17218181818181819
