,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.22580645161290322,0.22580645161290322,0.0967741935483871,0.0,0.0,0.22580645161290322,0.22580645161290322
frontalpole-rh,0.0,0.11811023622047244,0.3779527559055118,0.047244094488188976,0.0,0.0,0.3228346456692913,0.13385826771653545
insula-lh,0.0,0.025906735751295335,0.025906735751295335,0.8963730569948186,0.0,0.0,0.025906735751295335,0.025906735751295335
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.1271186440677966,0.3389830508474576,0.05084745762711865,0.0,0.0,0.3389830508474576,0.1440677966101695
rostralanteriorcingulate-rh,0.0,0.21739130434782608,0.2318840579710145,0.08695652173913043,0.0,0.0,0.2318840579710145,0.2318840579710145
