,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.1974853674398439,0.1471927162367223,0.042705397788857576,0.07977455018426187,0.12876652937350966,0.12009538261435075,0.1541296336440494,0.1298504227184045
frontalpole-lh,0.12191133720930232,0.1953125,0.056322674418604654,0.08739098837209303,0.10010901162790697,0.1302688953488372,0.1484375,0.16024709302325582
frontalpole-rh,0.05163826998689384,0.08125819134993446,0.2579292267365662,0.24272608125819134,0.10196592398427261,0.025425950196592398,0.09148099606815203,0.14757536041939712
medialorbitofrontal-lh,0.07626766417290108,0.09995843724023275,0.19077306733167082,0.2339983374896093,0.09019118869492934,0.05569409808811305,0.10058187863674148,0.15253532834580216
medialorbitofrontal-rh,0.12915766738660908,0.1203023758099352,0.08401727861771058,0.09416846652267818,0.22850971922246222,0.06846652267818575,0.1550755939524838,0.1203023758099352
rostralanteriorcingulate-lh,0.13006193425440685,0.16936636493568366,0.023106241067174845,0.06383992377322535,0.07455931395902811,0.2191519771319676,0.1600762267746546,0.15983801810385898
rostralanteriorcingulate-rh,0.12508909479686386,0.1462936564504633,0.06218816821097648,0.08588738417676407,0.12651461154668567,0.12081254454739843,0.19333570919458304,0.13987883107626514
rostralmiddlefrontal-lh,0.09983108108108107,0.14831081081081082,0.09510135135135135,0.12398648648648648,0.09341216216216217,0.11368243243243244,0.13260135135135134,0.19307432432432434
