,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.16213726393367112,0.12620912022109626,0.14509442653155227,0.1381851681252879,0.046061722708429294,0.12666973744818055,0.14463380930446798,0.1110087517273146
caudalanteriorcingulate-rh,0.1519910263600673,0.16040381379697138,0.13853056646102074,0.14638250140213124,0.04150308468872686,0.11441390914189568,0.13067863151991027,0.1160964666292765
frontalpole-lh,0.14622859787135586,0.11568718186024989,0.15779731605738084,0.13789912077741787,0.04905136510874595,0.12818139750115687,0.15178158260064784,0.11337343822304488
frontalpole-rh,0.14909638554216867,0.13152610441767068,0.14759036144578314,0.17118473895582328,0.03112449799196787,0.11546184738955824,0.15210843373493976,0.10190763052208836
insula-lh,0.12332112332112333,0.09157509157509157,0.13064713064713065,0.07692307692307693,0.15018315018315018,0.15018315018315018,0.15018315018315018,0.12698412698412698
rostralanteriorcingulate-lh,0.13717693836978131,0.10288270377733598,0.13916500994035785,0.11580516898608349,0.061630218687872766,0.1679920477137177,0.15457256461232605,0.12077534791252485
rostralanteriorcingulate-rh,0.1390960947784116,0.10355419043440105,0.14480035103115402,0.1338306274681878,0.05440982887231242,0.13602457218078104,0.1807810443176832,0.1075032909170689
rostralmiddlefrontal-lh,0.13988439306358383,0.12138728323699421,0.14104046242774568,0.11791907514450867,0.05953757225433526,0.13872832369942195,0.14104046242774568,0.14046242774566475
