,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.2787769784172662,0.2356115107913669,0.0,0.0,0.0,0.2607913669064748,0.22482014388489208
frontalpole-rh,0.0,0.22872340425531915,0.3475177304964539,0.0,0.0,0.0,0.21631205673758866,0.2074468085106383
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2695167286245353,0.23048327137546468,0.0,0.0,0.0,0.26765799256505574,0.23234200743494424
rostralanteriorcingulate-rh,0.0,0.2535496957403651,0.2413793103448276,0.0,0.0,0.0,0.2535496957403651,0.2515212981744422
