,Fp1,F7,Pz,F8,Fp2,AF7,P1,AF8
Fp1,0.2727272727272727,0.0,0.0,0.0,0.2768595041322314,0.19834710743801653,0.0,0.25206611570247933
F7,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.18032786885245902,0.0
Pz,0.0,0.0,0.55,0.0,0.0,0.0,0.45,0.0
F8,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
Fp2,0.27125506072874495,0.0,0.0,0.0,0.2793522267206478,0.19433198380566802,0.0,0.2550607287449393
AF7,0.19607843137254902,0.0,0.0,0.0,0.19607843137254902,0.3764705882352941,0.0,0.23137254901960785
P1,0.0,0.145985401459854,0.13138686131386862,0.08029197080291971,0.0,0.0,0.6423357664233577,0.0
AF8,0.23461538461538461,0.0,0.0,0.0,0.2423076923076923,0.21923076923076923,0.0,0.3038461538461538
