,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.04107981220657277,0.0,0.0,0.03286384976525822,0.0,0.04225352112676056,0.017605633802816902,0.0,0.04225352112676056,0.03051643192488263,0.036384976525821594,0.0,0.0,0.012910798122065728,0.0,0.0,0.0,0.0,0.03755868544600939,0.03990610328638498,0.0,0.0,0.028169014084507043,0.0,0.03873239436619718,0.0,0.04225352112676056,0.04107981220657277,0.0,0.04225352112676056,0.03873239436619718,0.014084507042253521,0.0,0.04225352112676056,0.022300469483568074,0.036384976525821594,0.0,0.025821596244131457,0.0,0.036384976525821594,0.03990610328638498,0.0,0.0,0.03755868544600939,0.0,0.0,0.035211267605633804,0.0,0.0,0.03169014084507042,0.03990610328638498,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.03169014084507042
F7,0.0,0.0,0.07181208053691275,0.0738255033557047,0.0,0.02214765100671141,0.0,0.0,0.0,0.0,0.0,0.0,0.024161073825503355,0.026174496644295303,0.0,0.0,0.022818791946308724,0.026174496644295303,0.02214765100671141,0.0,0.0,0.02080536912751678,0.050335570469798654,0.0,0.07315436241610739,0.0,0.03959731543624161,0.0,0.0,0.028187919463087248,0.0,0.0,0.0,0.06577181208053691,0.0,0.0,0.0,0.07315436241610739,0.0,0.0,0.0,0.0,0.0,0.038926174496644296,0.0,0.02348993288590604,0.02080536912751678,0.0,0.016107382550335572,0.0,0.0,0.0,0.026174496644295303,0.0476510067114094,0.06040268456375839,0.0,0.07315436241610739,0.053020134228187916,0.0
FT9,0.0,0.0,0.06836544437538844,0.10006215040397763,0.0,0.020509633312616533,0.0,0.0,0.0,0.0,0.0,0.0,0.022995649471721565,0.024860161591050343,0.0,0.0,0.02175264139216905,0.024860161591050343,0.020509633312616533,0.0,0.0,0.019266625233064015,0.04661280298321939,0.0,0.07706650093225606,0.0,0.037290242386575516,0.0,0.0,0.02610316967060286,0.0,0.0,0.0,0.061528899937849595,0.0,0.0,0.0,0.08141702921068987,0.0,0.0,0.0,0.0,0.0,0.036668738346799255,0.0006215040397762585,0.022374145431945307,0.019888129272840272,0.0,0.015537600994406464,0.0,0.0,0.0,0.024238657551274082,0.044748290863890615,0.05655686761963953,0.0,0.07706650093225606,0.049098819142324425,0.0
FC5,0.0,0.024489795918367346,0.0,0.0,0.04163265306122449,0.0,0.04326530612244898,0.02122448979591837,0.0,0.04326530612244898,0.035918367346938776,0.0236734693877551,0.0,0.0,0.017959183673469388,0.0,0.0,0.0,0.0,0.04326530612244898,0.04326530612244898,0.0,0.0,0.022040816326530613,0.0,0.04326530612244898,0.0,0.04326530612244898,0.04326530612244898,0.0,0.04326530612244898,0.026938775510204082,0.017959183673469388,0.0,0.04326530612244898,0.0236734693877551,0.029387755102040815,0.0,0.0236734693877551,0.0,0.04326530612244898,0.04163265306122449,0.0,0.0,0.04326530612244898,0.0,0.0,0.029387755102040815,0.0,0.0,0.031020408163265307,0.04163265306122449,0.0,0.0,0.0,0.04326530612244898,0.0,0.0,0.02857142857142857
FC1,0.0,0.0,0.04319371727748691,0.04319371727748691,0.0,0.041884816753926704,0.0,0.0,0.0,0.0,0.0,0.0,0.04319371727748691,0.04319371727748691,0.0,0.0,0.041884816753926704,0.04319371727748691,0.031413612565445025,0.0,0.0,0.04057591623036649,0.04319371727748691,0.0,0.04319371727748691,0.0,0.04319371727748691,0.0,0.0,0.04319371727748691,0.0,0.0,0.0,0.04319371727748691,0.0,0.0,0.0,0.04319371727748691,0.0,0.0,0.0,0.0,0.0,0.04319371727748691,0.0,0.04319371727748691,0.03795811518324607,0.0,0.028795811518324606,0.0,0.0,0.0,0.04319371727748691,0.04319371727748691,0.04319371727748691,0.0,0.04319371727748691,0.04319371727748691,0.0
C3,0.0,0.017208413001912046,0.0,0.0,0.024378585086042064,0.0,0.06548757170172084,0.011950286806883365,0.0,0.06309751434034416,0.021510516252390057,0.014818355640535373,0.0,0.0,0.010038240917782026,0.0,0.0,0.0,0.0,0.04541108986615679,0.04875717017208413,0.0,0.0,0.012906309751434034,0.0,0.05688336520076482,0.0,0.06500956022944551,0.05640535372848948,0.0,0.06453154875717017,0.01768642447418738,0.010516252390057362,0.0,0.06692160611854685,0.013862332695984704,0.018164435946462717,0.0,0.013862332695984704,0.0,0.036806883365200764,0.035850860420650096,0.0,0.0,0.05305927342256214,0.0,0.0,0.01768642447418738,0.0,0.0,0.01768642447418738,0.035850860420650096,0.0,0.0,0.0,0.06692160611854685,0.0,0.0,0.016730401529636712
T7,0.0,0.023743016759776536,0.0,0.0,0.03770949720670391,0.0,0.03770949720670391,0.036312849162011177,0.0,0.03770949720670391,0.03770949720670391,0.0223463687150838,0.0,0.0,0.030726256983240222,0.0,0.0,0.0,0.0,0.03770949720670391,0.03770949720670391,0.0,0.0,0.02653631284916201,0.0,0.03770949720670391,0.0,0.03770949720670391,0.03770949720670391,0.0,0.03770949720670391,0.027932960893854747,0.030726256983240222,0.0,0.03770949720670391,0.036312849162011177,0.03212290502793296,0.0,0.03212290502793296,0.0,0.03770949720670391,0.034916201117318434,0.0,0.0,0.03770949720670391,0.0,0.0,0.03212290502793296,0.0,0.0,0.03770949720670391,0.034916201117318434,0.0,0.0,0.0,0.03770949720670391,0.0,0.0,0.0335195530726257
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.017526777020447908,0.0,0.0,0.024829600778967866,0.0,0.06377799415774099,0.012171372930866602,0.0,0.06329113924050633,0.021908471275559883,0.015092502434274586,0.0004868549172346641,0.0,0.010223953261927946,0.0,0.0,0.0,0.0,0.045764362220058426,0.04965920155793573,0.0,0.0,0.01314508276533593,0.0,0.05647517039922103,0.0004868549172346641,0.06377799415774099,0.05744888023369036,0.0,0.06377799415774099,0.01801363193768257,0.010710808179162609,0.0,0.06426484907497566,0.014118792599805257,0.018500486854917234,0.0,0.014118792599805257,0.0,0.03700097370983447,0.0365141187925998,0.0,0.0004868549172346641,0.05258033106134372,0.0,0.0,0.01801363193768257,0.0,0.0,0.01801363193768257,0.0365141187925998,0.0,0.0,0.0,0.06426484907497566,0.0,0.0,0.017039922103213243
