,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.039272030651340994,0.039272030651340994,0.038314176245210725,0.032567049808429116,0.040229885057471264,0.0,0.03735632183908046,0.0,0.034482758620689655,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.03639846743295019,0.031609195402298854,0.0,0.0,0.0,0.0,0.034482758620689655,0.038314176245210725,0.033524904214559385,0.032567049808429116,0.027777777777777776,0.0009578544061302681,0.0,0.0,0.0038314176245210726,0.0,0.039272030651340994,0.039272030651340994,0.008620689655172414,0.0,0.0,0.006704980842911878,0.029693486590038315,0.040229885057471264,0.0,0.0,0.0,0.03639846743295019,0.0,0.03735632183908046,0.03639846743295019,0.0,0.0,0.023946360153256706,0.008620689655172414,0.0,0.0,0.039272030651340994,0.038314176245210725,0.0019157088122605363,0.033524904214559385,0.03735632183908046,0.039272030651340994
F3,0.02411873840445269,0.045763760049474335,0.04700061842918986,0.04329004329004329,0.03896103896103896,0.0,0.029684601113172542,0.0,0.021026592455163882,0.0006184291898577613,0.0,0.0,0.0018552875695732839,0.0,0.0,0.0,0.045763760049474335,0.03772418058132344,0.0,0.0,0.0,0.0,0.039579468150896725,0.027210884353741496,0.04390847247990105,0.021026592455163882,0.021026592455163882,0.0,0.0,0.0,0.0012368583797155227,0.0,0.04700061842918986,0.04700061842918986,0.004329004329004329,0.0,0.0,0.0074211502782931356,0.02040816326530612,0.035868893011750155,0.0,0.0,0.0,0.025355596784168214,0.0,0.04638218923933209,0.045763760049474335,0.0,0.0,0.015460729746444033,0.004329004329004329,0.0,0.0,0.04019789734075448,0.04700061842918986,0.0,0.030303030303030304,0.04638218923933209,0.04700061842918986
F7,0.02025586353944563,0.039445628997867806,0.0570362473347548,0.04744136460554371,0.03304904051172708,0.0,0.025053304904051173,0.0,0.017590618336886993,0.0,0.0,0.0,0.0026652452025586353,0.0,0.0,0.0,0.04957356076759062,0.033582089552238806,0.0,0.0,0.0,0.0,0.035181236673773986,0.022921108742004266,0.053304904051172705,0.017590618336886993,0.019189765458422176,0.0,0.0,0.0,0.0005330490405117271,0.0,0.05383795309168443,0.05063965884861407,0.0031982942430703624,0.0,0.0,0.007462686567164179,0.017590618336886993,0.030383795309168442,0.0,0.0,0.0,0.02185501066098081,0.0,0.05063965884861407,0.048507462686567165,0.0,0.0,0.013326226012793176,0.0031982942430703624,0.0,0.0,0.03411513859275053,0.05863539445628998,0.0,0.027185501066098083,0.05490405117270789,0.050106609808102345
FT9,0.018746338605741066,0.03983596953719976,0.050966608084358524,0.053895723491505565,0.032806092560046865,0.0,0.02401874633860574,0.0011716461628588166,0.015817223198594025,0.0,0.0,0.0011716461628588166,0.007615700058582308,0.0,0.0,0.0,0.04862331575864089,0.03925014645577036,0.0011716461628588166,0.0,0.0011716461628588166,0.0,0.03749267721148213,0.021675454012888107,0.05506736965436438,0.015817223198594025,0.0210896309314587,0.0,0.0011716461628588166,0.0046865846514352666,0.0,0.0011716461628588166,0.04862331575864089,0.04686584651435267,0.0,0.0011716461628588166,0.0,0.012888107791446984,0.019332161687170474,0.029876977152899824,0.0,0.0,0.0,0.0210896309314587,0.0005858230814294083,0.04862331575864089,0.04862331575864089,0.0011716461628588166,0.0,0.014645577035735208,0.0,0.0,0.0,0.03397773872290568,0.05213825424721734,0.0,0.029291154071470416,0.050966608084358524,0.04569420035149385
FC5,0.027721433400946585,0.04394861392832995,0.043272481406355645,0.0392156862745098,0.043272481406355645,0.0,0.03380662609871535,0.0,0.02434077079107505,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.0,0.04192021636240703,0.038539553752535496,0.0,0.0,0.0,0.0,0.04056795131845842,0.03110209601081812,0.03989181879648411,0.022988505747126436,0.020960108181203516,0.000676132521974307,0.0,0.0,0.002704530087897228,0.0,0.04394861392832995,0.04394861392832995,0.006085192697768763,0.0,0.0,0.006085192697768763,0.02231237322515213,0.04056795131845842,0.0,0.0,0.0,0.027045300878972278,0.0,0.04259634888438134,0.04192021636240703,0.0,0.0,0.016903313049357674,0.006085192697768763,0.0,0.0,0.043272481406355645,0.043272481406355645,0.001352265043948614,0.03110209601081812,0.04259634888438134,0.04394861392832995
FC1,0.0,0.0,0.0,0.0,0.0,0.05734485467399843,0.0015710919088766694,0.051846032992930086,0.0007855459544383347,0.024351924587588374,0.0,0.022780832678711706,0.016496465043205028,0.04006284367635507,0.029065200314218383,0.029065200314218383,0.0,0.0,0.04948939512961508,0.05263157894736842,0.004713275726630008,0.0,0.0,0.0007855459544383347,0.0,0.0,0.0,0.0589159465828751,0.0589159465828751,0.05027494108405342,0.05106048703849175,0.05577376276512176,0.0,0.0,0.03534956794972506,0.05577376276512176,0.02670856245090338,0.0204241948153967,0.0,0.0,0.0,0.0,0.0,0.0,0.0589159465828751,0.0,0.0,0.05027494108405342,0.0,0.0,0.03927729772191673,0.0,0.0,0.0,0.0,0.05734485467399843,0.0,0.0,0.0
C3,0.03282626100880705,0.040032025620496396,0.03923138510808647,0.0344275420336269,0.041633306645316254,0.0,0.041633306645316254,0.0,0.03122497998398719,0.004803843074459567,0.0,0.0,0.0,0.0024019215372297837,0.0008006405124099279,0.0008006405124099279,0.03763010408326661,0.03362690152121697,0.0,0.0,0.0,0.0,0.036028823058446756,0.03923138510808647,0.03522818254603683,0.02722177742193755,0.021617293835068056,0.0032025620496397116,0.0016012810248198558,0.0,0.005604483586869495,0.0,0.040032025620496396,0.040032025620496396,0.009607686148919135,0.0,0.0,0.0040032025620496394,0.02321857485988791,0.04083266613290633,0.0,0.0,0.0,0.028823058446757407,0.0016012810248198558,0.03843074459567654,0.03763010408326661,0.0,0.0,0.020016012810248198,0.009607686148919135,0.0,0.0,0.040032025620496396,0.03923138510808647,0.0040032025620496394,0.03362690152121697,0.03843074459567654,0.040032025620496396
T7,0.0,0.0,0.0,0.0,0.0,0.05668016194331984,0.0,0.055870445344129556,0.0,0.02348178137651822,0.0,0.025101214574898785,0.01862348178137652,0.03967611336032389,0.02834008097165992,0.02834008097165992,0.0,0.0,0.05344129554655871,0.05263157894736842,0.006477732793522267,0.0,0.0,0.0,0.0,0.0,0.0,0.05668016194331984,0.05748987854251012,0.05425101214574899,0.04696356275303644,0.05668016194331984,0.0,0.0,0.03076923076923077,0.05748987854251012,0.027530364372469637,0.02348178137651822,0.0,0.0,0.0,0.0,0.0,0.0,0.05748987854251012,0.0,0.0,0.05425101214574899,0.0,0.0,0.034817813765182185,0.0,0.0,0.0,0.0,0.05344129554655871,0.0,0.0,0.0
TP9,0.040042149631190724,0.037934668071654375,0.0368809272918862,0.030558482613277135,0.040042149631190724,0.0,0.0410958904109589,0.0,0.040042149631190724,0.005268703898840885,0.0,0.0,0.0,0.002107481559536354,0.0,0.0,0.03477344573234984,0.029504741833508957,0.0,0.0,0.0,0.0,0.032665964172813484,0.0410958904109589,0.03161222339304531,0.03582718651211802,0.02528977871443625,0.003161222339304531,0.001053740779768177,0.0,0.006322444678609062,0.0,0.037934668071654375,0.037934668071654375,0.011591148577449948,0.0,0.0,0.002107481559536354,0.0273972602739726,0.03898840885142255,0.0,0.0,0.0,0.03477344573234984,0.001053740779768177,0.03582718651211802,0.03477344573234984,0.0,0.0,0.026343519494204427,0.011591148577449948,0.0,0.0,0.037934668071654375,0.0368809272918862,0.004214963119072708,0.03161222339304531,0.03582718651211802,0.037934668071654375
CP5,0.007194244604316547,0.004316546762589928,0.0028776978417266188,0.0,0.007194244604316547,0.041726618705035974,0.011510791366906475,0.03884892086330935,0.010071942446043165,0.050359712230215826,0.0,0.02302158273381295,0.011510791366906475,0.0460431654676259,0.04316546762589928,0.04316546762589928,0.0,0.0,0.03741007194244604,0.041726618705035974,0.0,0.0,0.0,0.010071942446043165,0.0,0.0028776978417266188,0.0,0.04748201438848921,0.04460431654676259,0.034532374100719423,0.051798561151079135,0.03884892086330935,0.004316546762589928,0.004316546762589928,0.04892086330935252,0.04028776978417266,0.03597122302158273,0.012949640287769784,0.0,0.0057553956834532375,0.0,0.0,0.0,0.0,0.04460431654676259,0.0014388489208633094,0.0,0.03741007194244604,0.0,0.0,0.051798561151079135,0.0,0.0,0.004316546762589928,0.0028776978417266188,0.04892086330935252,0.0,0.0014388489208633094,0.004316546762589928
