,bankssts-rh,frontalpole-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
bankssts-rh,0.7962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,0.09722222222222222,0.06944444444444445
frontalpole-lh,0.013921113689095127,0.4756380510440835,0.0,0.12761020881670534,0.0,0.10208816705336426,0.20417633410672853,0.0765661252900232
parahippocampal-lh,0.0,0.0,0.6932515337423313,0.0,0.3067484662576687,0.0,0.0,0.0
parahippocampal-rh,0.0,0.18446601941747573,0.0,0.5372168284789643,0.05177993527508091,0.009708737864077669,0.02912621359223301,0.18770226537216828
pericalcarine-rh,0.0,0.0,0.22026431718061673,0.07929515418502203,0.7004405286343612,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.21256038647342995,0.0,0.024154589371980676,0.0,0.6666666666666666,0.07246376811594203,0.024154589371980676
rostralanteriorcingulate-rh,0.05234159779614325,0.2534435261707989,0.0,0.030303030303030304,0.0,0.046831955922865015,0.6170798898071626,0.0
rostralmiddlefrontal-lh,0.05555555555555555,0.09477124183006536,0.0,0.17973856209150327,0.0,0.00980392156862745,0.0,0.6601307189542484
