,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1510791366906475,0.14388489208633093,0.1223021582733813,0.07913669064748201,0.15827338129496402,0.14388489208633093,0.07913669064748201,0.1223021582733813
parstriangularis-rh,0.14925373134328357,0.1417910447761194,0.12686567164179105,0.08208955223880597,0.14925373134328357,0.1417910447761194,0.08208955223880597,0.12686567164179105
precentral-lh,0.13934426229508196,0.13934426229508196,0.13114754098360656,0.09016393442622951,0.13934426229508196,0.13934426229508196,0.09016393442622951,0.13114754098360656
rostralmiddlefrontal-lh,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237,0.10588235294117647,0.12941176470588237
rostralmiddlefrontal-rh,0.1510791366906475,0.14388489208633093,0.1223021582733813,0.07913669064748201,0.15827338129496402,0.14388489208633093,0.07913669064748201,0.1223021582733813
superiorparietal-lh,0.15602836879432624,0.14184397163120568,0.12056737588652482,0.07801418439716312,0.15602836879432624,0.14893617021276595,0.07801418439716312,0.12056737588652482
superiortemporal-lh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.12643678160919541
superiortemporal-rh,0.13934426229508196,0.13934426229508196,0.13114754098360656,0.09016393442622951,0.13934426229508196,0.13934426229508196,0.09016393442622951,0.13114754098360656
