,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1373134328358209,0.14029850746268657,0.14029850746268657,0.14328358208955225,0.14029850746268657,0.1373134328358209,0.08059701492537313,0.08059701492537313
inferiorparietal-rh,0.1327683615819209,0.14124293785310735,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.14124293785310735,0.07627118644067797,0.07627118644067797
parstriangularis-rh,0.12972972972972974,0.14054054054054055,0.14864864864864866,0.14324324324324325,0.14594594594594595,0.14054054054054055,0.07567567567567568,0.07567567567567568
precentral-lh,0.1322314049586777,0.14049586776859505,0.14325068870523416,0.14325068870523416,0.14325068870523416,0.14049586776859505,0.07988980716253444,0.07713498622589532
rostralmiddlefrontal-lh,0.12876712328767123,0.13972602739726028,0.1506849315068493,0.14246575342465753,0.14794520547945206,0.14246575342465753,0.07397260273972603,0.07397260273972603
rostralmiddlefrontal-rh,0.13128491620111732,0.1424581005586592,0.14804469273743018,0.1424581005586592,0.14804469273743018,0.1424581005586592,0.07262569832402235,0.07262569832402235
superiortemporal-lh,0.12322274881516587,0.12322274881516587,0.12322274881516587,0.12796208530805686,0.12322274881516587,0.11848341232227488,0.13270142180094788,0.12796208530805686
superiortemporal-rh,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.1278538812785388,0.1232876712328767,0.1187214611872146,0.1324200913242009,0.1278538812785388
