,bankssts-rh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.6894736842105263,0.0,0.02631578947368421,0.0,0.22631578947368422,0.05789473684210526,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.5392156862745098,0.1715686274509804,0.09313725490196079,0.0,0.19607843137254902,0.0,0.0
frontalpole-lh,0.013157894736842105,0.17105263157894737,0.5701754385964912,0.08333333333333333,0.10964912280701754,0.05263157894736842,0.0,0.0
frontalpole-rh,0.0,0.06930693069306931,0.07425742574257425,0.6633663366336634,0.0,0.14356435643564355,0.0,0.04950495049504951
rostralanteriorcingulate-lh,0.20526315789473684,0.0,0.1368421052631579,0.0,0.5842105263157895,0.07368421052631578,0.0,0.0
rostralanteriorcingulate-rh,0.07177033492822966,0.15311004784688995,0.05741626794258373,0.12440191387559808,0.10047846889952153,0.49282296650717705,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95
