,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-rh
entorhinal-lh,0.256140350877193,0.17192982456140352,0.11578947368421053,0.0456140350877193,0.18947368421052632,0.042105263157894736,0.17894736842105263,0.0
fusiform-lh,0.1962962962962963,0.2111111111111111,0.15185185185185185,0.08518518518518518,0.15555555555555556,0.02962962962962963,0.17037037037037037,0.0
inferiortemporal-lh,0.16363636363636364,0.16818181818181818,0.25,0.09090909090909091,0.14545454545454545,0.0,0.18181818181818182,0.0
insula-lh,0.11258278145695365,0.17880794701986755,0.15894039735099338,0.2847682119205298,0.07947019867549669,0.019867549668874173,0.16556291390728478,0.0
lingual-lh,0.19827586206896552,0.14655172413793102,0.1206896551724138,0.034482758620689655,0.33189655172413796,0.06465517241379311,0.10344827586206896,0.0
middletemporal-lh,0.12658227848101267,0.0759493670886076,0.0,0.06329113924050633,0.21518987341772153,0.46835443037974683,0.05063291139240506,0.0
parahippocampal-lh,0.21299638989169675,0.18411552346570398,0.1407942238267148,0.07581227436823104,0.11552346570397112,0.021660649819494584,0.2490974729241877,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
