,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,lingual-lh,parsorbitalis-rh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.7894736842105263,0.0,0.039473684210526314,0.02631578947368421,0.046052631578947366,0.0,0.09868421052631579,0.0
bankssts-rh,0.0,0.8531468531468531,0.0,0.0,0.0,0.0,0.14685314685314685,0.0
frontalpole-lh,0.0234375,0.0,0.6484375,0.046875,0.28125,0.0,0.0,0.0
frontalpole-rh,0.018018018018018018,0.0,0.13513513513513514,0.6306306306306306,0.09009009009009009,0.12612612612612611,0.0,0.0
lingual-lh,0.030303030303030304,0.0,0.30303030303030304,0.03463203463203463,0.6233766233766234,0.0,0.008658008658008658,0.0
parsorbitalis-rh,0.009615384615384616,0.0,0.0,0.11538461538461539,0.0,0.8461538461538461,0.0,0.028846153846153848
temporalpole-lh,0.11811023622047244,0.13385826771653545,0.0,0.0,0.0,0.0,0.7480314960629921,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.9640287769784173
