,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.2093244529019981,0.08753568030447194,0.1137012369172217,0.15699333967649856,0.17078972407231208,0.09276879162702188,0.09039010466222645,0.07849666983824928
frontalpole-rh,0.08202959830866807,0.1547568710359408,0.13953488372093023,0.09978858350951374,0.07949260042283299,0.146723044397463,0.1517970401691332,0.14587737843551796
lateralorbitofrontal-lh,0.09507575757575758,0.12196969696969696,0.16893939393939394,0.11098484848484849,0.1,0.13863636363636364,0.13712121212121212,0.12727272727272726
medialorbitofrontal-lh,0.15374211000901714,0.1018935978358882,0.1266907123534716,0.16771866546438233,0.14517583408476104,0.10685302073940486,0.10459873760144274,0.09332732191163211
parahippocampal-rh,0.16989145823501653,0.0830580462482303,0.11798017932987258,0.14818310523831996,0.21566776781500707,0.09391222274657858,0.09155261915998113,0.07975460122699386
rostralanteriorcingulate-lh,0.08162460567823344,0.13604100946372238,0.1474763406940063,0.09818611987381703,0.08320189274447949,0.15615141955835962,0.1529968454258675,0.1443217665615142
rostralanteriorcingulate-rh,0.07841614906832298,0.14013975155279504,0.14518633540372672,0.09472049689440994,0.07996894409937888,0.15256211180124224,0.16187888198757763,0.1471273291925466
rostralmiddlefrontal-rh,0.07311028500619579,0.1449814126394052,0.1429161503510946,0.09045848822800495,0.07476249483684427,0.15282940933498554,0.15819909128459314,0.1627426683188765
