,lateralorbitofrontal-rh,paracentral-rh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
lateralorbitofrontal-rh,0.6202928870292888,0.010460251046025104,0.18514644351464435,0.0,0.0,0.02092050209205021,0.0041841004184100415,0.1589958158995816
paracentral-rh,0.005896805896805897,0.31597051597051595,0.0,0.171007371007371,0.2167076167076167,0.13022113022113022,0.1601965601965602,0.0
parahippocampal-rh,0.1967032967032967,0.0,0.7901098901098901,0.0,0.0,0.0,0.013186813186813187,0.0
posteriorcingulate-lh,0.0,0.18388429752066116,0.0,0.32386363636363635,0.2184917355371901,0.1678719008264463,0.10588842975206611,0.0
posteriorcingulate-rh,0.0,0.19991035410129987,0.0,0.183325862841775,0.30031376064545046,0.1801882563872703,0.1362617660242044,0.0
rostralanteriorcingulate-lh,0.00904977375565611,0.13524384112619406,0.0,0.16038210155857216,0.20311714429361488,0.32428355957767724,0.13926596279537456,0.02865761689291101
rostralanteriorcingulate-rh,0.003527336860670194,0.19047619047619047,0.00940623162845385,0.11581422692533803,0.17401528512639625,0.15461493239271018,0.35214579659024103,0.0
transversetemporal-rh,0.19099590723055934,0.0,0.0,0.0,0.0,0.08049113233287858,0.0,0.7285129604365621
