,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.2539936102236422,0.07348242811501597,0.10543130990415335,0.16293929712460065,0.19968051118210864,0.07188498402555911,0.07827476038338659,0.054313099041533544
frontalpole-rh,0.06758620689655172,0.16413793103448276,0.15172413793103448,0.07448275862068965,0.0896551724137931,0.14344827586206896,0.16,0.1489655172413793
lateralorbitofrontal-lh,0.07267144319344933,0.11156601842374617,0.20266120777891505,0.07778915046059365,0.10849539406345957,0.14431934493346982,0.14943705220061412,0.1330603889457523
medialorbitofrontal-lh,0.18057921635434412,0.0868824531516184,0.12095400340715502,0.18228279386712096,0.18568994889267462,0.08517887563884156,0.0919931856899489,0.06643952299829642
parahippocampal-rh,0.17209908735332463,0.07822685788787484,0.1290743155149935,0.1408083441981747,0.21121251629726207,0.09256844850065189,0.09778357235984354,0.07822685788787484
rostralanteriorcingulate-lh,0.059453032104637336,0.1248513674197384,0.16884661117717004,0.06539833531510107,0.09036860879904875,0.16765755053507728,0.16884661117717004,0.1545778834720571
rostralanteriorcingulate-rh,0.05888767720828789,0.12758996728462377,0.16466739367502725,0.064340239912759,0.08724100327153762,0.15703380588876772,0.1821155943293348,0.15812431842966193
rostralmiddlefrontal-rh,0.04733009708737864,0.13470873786407767,0.16140776699029127,0.05339805825242718,0.07888349514563107,0.16262135922330098,0.1796116504854369,0.1820388349514563
