,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.17270194986072424,0.09540389972144847,0.11977715877437325,0.15807799442896936,0.16225626740947074,0.10376044568245125,0.09749303621169916,0.0905292479108635
frontalpole-rh,0.08823529411764706,0.15073529411764705,0.13419117647058823,0.11090686274509803,0.07475490196078431,0.1482843137254902,0.1482843137254902,0.14460784313725492
lateralorbitofrontal-lh,0.1081570996978852,0.12809667673716013,0.14924471299093656,0.13051359516616315,0.09486404833836858,0.13534743202416918,0.1299093655589124,0.12386706948640483
medialorbitofrontal-lh,0.14417744916820702,0.10720887245841035,0.1287738755391251,0.16266173752310537,0.13062230437461492,0.11460258780036968,0.10905730129390019,0.10289587184226741
parahippocampal-rh,0.17331288343558282,0.08819018404907976,0.11503067484662577,0.15720858895705522,0.1955521472392638,0.09739263803680982,0.09049079754601227,0.08282208588957055
rostralanteriorcingulate-lh,0.09247184350918791,0.14167160640189685,0.13692946058091288,0.11440426793123888,0.07943094250148192,0.15056312981624184,0.14522821576763487,0.13930053349140487
rostralanteriorcingulate-rh,0.08903694730466384,0.14718352513628105,0.13446396123561477,0.11144760751059964,0.07571168988491823,0.15021199273167776,0.15081768625075712,0.14112658994548757
rostralmiddlefrontal-rh,0.08621774701069855,0.15040906230333542,0.13341724354940215,0.10950283196979232,0.0723725613593455,0.14789175582127123,0.1472624292007552,0.1529263687853996
