,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5807743658210948,0.07076101468624833,0.14953271028037382,0.00801068090787717,0.11481975967957277,0.03204272363150868,0.044058744993324434,0.0
frontalpole-rh,0.08652246256239601,0.8452579034941764,0.021630615640599003,0.018302828618968387,0.0033277870216306157,0.018302828618968387,0.0066555740432612314,0.0
medialorbitofrontal-lh,0.15523932729624837,0.014230271668822769,0.6119016817593791,0.00129366106080207,0.054333764553686936,0.0,0.1034928848641656,0.059508408796895215
paracentral-rh,0.0022026431718061676,0.006057268722466961,0.0,0.3458149779735683,0.21200440528634362,0.2714757709251101,0.08920704845814978,0.07323788546255507
posteriorcingulate-lh,0.04520396912899669,0.002205071664829107,0.019845644983461964,0.21334068357221608,0.3340683572216097,0.22601984564498345,0.09426681367144432,0.06504961411245866
posteriorcingulate-rh,0.010741138560687433,0.005907626208378088,0.0,0.26262083780880774,0.20945220193340494,0.36143931256713213,0.09022556390977443,0.059613319011815255
rostralanteriorcingulate-lh,0.019884541372674792,0.0012828736369467607,0.048749198203976905,0.1077613855035279,0.11481719050673508,0.11289288005131494,0.3713919178960872,0.22322001282873638
rostralanteriorcingulate-rh,0.0,0.0,0.029535864978902954,0.09774964838255977,0.08860759493670886,0.08227848101265822,0.24331926863572434,0.45850914205344584
