,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
frontalpole-lh,0.2554123711340206,0.138659793814433,0.007731958762886598,0.20515463917525772,0.21417525773195875,0.08737113402061855,0.09149484536082474,0.0
frontalpole-rh,0.1417239555790587,0.20306716023268112,0.008989952406134321,0.18773135906927552,0.17345319936541512,0.13987308302485457,0.14516129032258066,0.0
isthmuscingulate-rh,0.018648018648018648,0.02097902097902098,0.48717948717948717,0.026806526806526808,0.03904428904428905,0.046620046620046623,0.045454545454545456,0.3152680652680653
medialorbitofrontal-lh,0.17435444714191128,0.15736040609137056,0.009710880600308983,0.23482674906201723,0.20459059810196425,0.11101302140807769,0.10814389759435003,0.0
medialorbitofrontal-rh,0.18717543463535788,0.1494694061864981,0.014675999096861594,0.21110860239331677,0.23346127794084442,0.10318356288101152,0.10092571686610974,0.0
rostralanteriorcingulate-lh,0.10430207366140513,0.16372640049520273,0.023522129371711543,0.15444134942742185,0.14020427112349118,0.21603218817703498,0.1977715877437326,0.0
rostralanteriorcingulate-rh,0.10140764148233267,0.15656420568802068,0.021832806664751507,0.13961505314564782,0.12783682849755817,0.18356794024705544,0.2691755242746337,0.0
superiorparietal-lh,0.0,0.0,0.3645621181262729,0.0,0.0,0.0,0.0,0.6354378818737271
