,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.1435723225460397,0.0,0.1435723225460397,0.1417843733237976,0.14249955301269443,0.1416055784015734,0.1437511174682639,0.14321473270159127
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.14247834541276294,0.0,0.14424606681986918,0.14194802899063108,0.14265511755347357,0.14106416828707796,0.14389252253844795,0.14371575039773732
inferiortemporal-lh,0.14130821187344472,0.0,0.1432634198364735,0.144863135442588,0.14201919658727338,0.1414859580519019,0.143796658371845,0.1432634198364735
insula-lh,0.14212207239176722,0.0,0.14371894960965223,0.14158977998580555,0.14371894960965223,0.14141234918381831,0.14371894960965223,0.14371894960965223
isthmuscingulate-rh,0.14226693012394467,0.0,0.14334470989761092,0.14226693012394467,0.1424465600862224,0.14334470989761092,0.14334470989761092,0.1429854499730555
lingual-lh,0.14205046761955178,0.0,0.1436386094935592,0.14257984824422093,0.14257984824422093,0.14116816657843656,0.14434445032645138,0.1436386094935592
parahippocampal-lh,0.14187522030313712,0.0,0.14434261543884386,0.14205146281283046,0.14293267536129714,0.14081776524497708,0.14381388790976382,0.14416637292915052
