,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,frontalpole-rh,insula-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12585331699632418,0.1256782776124628,0.12585331699632418,0.12200245055137406,0.1256782776124628,0.1262033957640469,0.12462804130929458,0.12410292315771049
caudalanteriorcingulate-rh,0.12596221133659902,0.12578726382085376,0.12596221133659902,0.12176347095871239,0.12543736878936318,0.1261371588523443,0.12473757872638208,0.12421273617914626
caudalmiddlefrontal-rh,0.12585093384534823,0.12585093384534823,0.12602548437772734,0.12166172106824925,0.12532728224821085,0.12620003491010648,0.12480363065107349,0.12427997905393612
frontalpole-rh,0.12493229824878137,0.12475176024553168,0.12493229824878137,0.1278209063007763,0.1254739122585304,0.12529337425528073,0.12366853222603358,0.12312691821628453
insula-rh,0.12557238464247975,0.12539626629094752,0.12557238464247975,0.12328284607256076,0.12610073969707644,0.12592462134554422,0.12433955618175414,0.12381120112715745
paracentral-rh,0.12574430823117339,0.125569176882662,0.12574430823117339,0.1224168126094571,0.12591943957968477,0.12609457092819615,0.1245183887915937,0.12399299474605954
rostralanteriorcingulate-lh,0.12561317449194115,0.1257883672039243,0.1259635599159075,0.12088297126839523,0.12456201822004205,0.12543798177995796,0.12613875262789068,0.12561317449194115
rostralanteriorcingulate-rh,0.1253291205897841,0.12550465157100227,0.12585571353343866,0.1205897840968931,0.12427593470247499,0.1251535896085659,0.12673336843952956,0.1265578374583114
