,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4677047289504037,0.05536332179930796,0.07035755478662054,0.185121107266436,0.05132641291810842,0.10149942329873125,0.06862745098039216,0.0
frontalpole-rh,0.04027420736932305,0.3033419023136247,0.16281062553556128,0.0,0.043273350471293916,0.10711225364181662,0.1520994001713796,0.19108826049700087
insula-rh,0.05885190545103714,0.18137964302942594,0.4182344428364689,0.0,0.029908345393150026,0.15195369030390737,0.07814761215629522,0.08152436082971538
isthmuscingulate-rh,0.19738480697384808,0.0,0.0,0.512453300124533,0.055417185554171855,0.1569115815691158,0.07783312577833126,0.0
lateralorbitofrontal-lh,0.05291970802919708,0.06265206812652069,0.037712895377128956,0.054136253041362534,0.41545012165450124,0.0,0.26277372262773724,0.11435523114355231
parahippocampal-rh,0.08857574232511324,0.1268243583291394,0.16054353296426774,0.12481127327629592,0.0,0.3598389531957725,0.06592853548062405,0.07347760442878712
rostralanteriorcingulate-lh,0.04706355591311343,0.1427996781979083,0.06757843925985518,0.0502815768302494,0.17216411906677392,0.052695092518101366,0.29847144006436044,0.16894609814963799
rostralanteriorcingulate-rh,0.0,0.21882700837851157,0.08526367668802366,0.0,0.09167077378018729,0.07097092163627403,0.20650566781665844,0.326761951700345
