,bankssts-lh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,inferiorparietal-lh,lateraloccipital-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.16125262911895302,0.11965412479551298,0.027109137648983407,0.15961673288151437,0.15704603879411078,0.15634494040663707,0.10843655059593363,0.11053984575835475
caudalanteriorcingulate-lh,0.14341846758349705,0.14285714285714285,0.03255683412854336,0.14117316867808027,0.14173449340443448,0.14229581813078865,0.126017401066517,0.12994667415099634
caudalmiddlefrontal-rh,0.12527233115468409,0.12527233115468409,0.12309368191721133,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409
inferiorparietal-lh,0.1607981220657277,0.1187793427230047,0.027230046948356807,0.16220657276995304,0.157981220657277,0.1568075117370892,0.10704225352112676,0.10915492957746478
lateraloccipital-lh,0.15746180963572268,0.11938895417156287,0.027262044653349003,0.1572267920094007,0.16075205640423032,0.16051703877790835,0.10763807285546416,0.10975323149236192
pericalcarine-lh,0.15686735653809972,0.11994355597365945,0.027281279397930385,0.1561618062088429,0.159689557855127,0.16157102539981186,0.10818438381937912,0.11030103480714958
rostralanteriorcingulate-lh,0.13838748495788206,0.13357400722021662,0.03489771359807461,0.13628158844765342,0.13688327316486162,0.1374849578820698,0.14350180505415164,0.13898916967509026
rostralanteriorcingulate-rh,0.13909440662918024,0.13554306007694583,0.03432968333826576,0.13672684226102397,0.13731873335306305,0.1379106244451021,0.13761467889908258,0.14146197099733648
