,bankssts-lh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,inferiorparietal-lh,lateraloccipital-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.1651355590410038,0.11472103965942192,0.025991485547837777,0.16356710732691015,0.16110239749047725,0.1595339457763836,0.10396594219135111,0.10598252296661438
caudalanteriorcingulate-lh,0.07112038970076548,0.19679888656924147,0.14265831593597772,0.07000695894224078,0.07028531663187196,0.07056367432150314,0.18803061934585943,0.19053583855254003
caudalmiddlefrontal-rh,0.024473292189827623,0.2179187061076825,0.24090231964247713,0.024473292189827623,0.024473292189827623,0.024473292189827623,0.22153649712704832,0.22174930836348158
inferiorparietal-lh,0.1645711719802425,0.11360574764256848,0.026044005388414906,0.1674898967220476,0.1618769645262685,0.1596317916479569,0.10237988325101033,0.1044005388414908
lateraloccipital-lh,0.16152286551025005,0.11444018923180897,0.02613201171435008,0.1612975895471953,0.16467672899301644,0.16355034917774275,0.10317639107907187,0.10520387474656454
pericalcarine-lh,0.16040723981900454,0.11538461538461539,0.026244343891402715,0.1597285067873303,0.16312217194570136,0.16493212669683258,0.10407239819004525,0.10610859728506787
rostralanteriorcingulate-lh,0.06554573952693075,0.19236249643773154,0.1487603305785124,0.06454830436021658,0.06483328583642063,0.06511826731262468,0.2006269592476489,0.19820461669991452
rostralanteriorcingulate-rh,0.06652512384996462,0.19334748761500353,0.14791224345364473,0.0653927813163482,0.0656758669497523,0.0659589525831564,0.19631988676574663,0.19886765746638357
