,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.11904761904761904,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.07142857142857142,0.14285714285714285
inferiorparietal-rh,0.05714285714285714,0.1657142857142857,0.12571428571428572,0.17714285714285713,0.09714285714285714,0.17714285714285713,0.03428571428571429,0.1657142857142857
postcentral-rh,0.06756756756756757,0.14864864864864866,0.1554054054054054,0.16891891891891891,0.11486486486486487,0.16216216216216217,0.04054054054054054,0.14189189189189189
superiorfrontal-rh,0.053763440860215055,0.15591397849462366,0.12365591397849462,0.21505376344086022,0.0913978494623656,0.17204301075268819,0.03225806451612903,0.15591397849462366
superiorparietal-lh,0.07377049180327869,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.13934426229508196,0.14754098360655737,0.04918032786885246,0.14754098360655737
superiorparietal-rh,0.05555555555555555,0.16111111111111112,0.12777777777777777,0.18888888888888888,0.09444444444444444,0.17777777777777778,0.03333333333333333,0.16111111111111112
superiortemporal-rh,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.3764705882352941,0.12941176470588237
supramarginal-rh,0.054945054945054944,0.15934065934065933,0.11538461538461539,0.17032967032967034,0.09340659340659341,0.16483516483516483,0.06043956043956044,0.1813186813186813
