,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.10588235294117647,0.09411764705882353,0.1411764705882353,0.11764705882352941,0.12941176470588237
postcentral-rh,0.1377245508982036,0.1317365269461078,0.1377245508982036,0.10778443113772455,0.09580838323353294,0.1377245508982036,0.11976047904191617,0.1317365269461078
rostralmiddlefrontal-rh,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.10588235294117647,0.09411764705882353,0.1411764705882353,0.11764705882352941,0.12941176470588237
superiorparietal-lh,0.12837837837837837,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.10810810810810811,0.12837837837837837,0.12837837837837837,0.12837837837837837
superiorparietal-rh,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259
superiortemporal-rh,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.10588235294117647,0.09411764705882353,0.1411764705882353,0.11764705882352941,0.12941176470588237
supramarginal-lh,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.11320754716981132,0.10062893081761007,0.1320754716981132,0.12578616352201258,0.1320754716981132
supramarginal-rh,0.1377245508982036,0.1317365269461078,0.1377245508982036,0.10778443113772455,0.09580838323353294,0.1377245508982036,0.11976047904191617,0.1317365269461078
