,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.15151515151515152,0.13131313131313133,0.0707070707070707,0.16161616161616163,0.1414141414141414,0.1111111111111111,0.0707070707070707,0.16161616161616163
postcentral-rh,0.14893617021276595,0.13829787234042554,0.07446808510638298,0.14893617021276595,0.14893617021276595,0.11702127659574468,0.07446808510638298,0.14893617021276595
rostralmiddlefrontal-rh,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613
superiorparietal-lh,0.15,0.13,0.07,0.16,0.14,0.11,0.07,0.17
superiorparietal-rh,0.15463917525773196,0.13402061855670103,0.07216494845360824,0.15463917525773196,0.14432989690721648,0.1134020618556701,0.07216494845360824,0.15463917525773196
superiortemporal-rh,0.1411764705882353,0.1411764705882353,0.08235294117647059,0.1411764705882353,0.1411764705882353,0.12941176470588237,0.08235294117647059,0.1411764705882353
supramarginal-lh,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613
supramarginal-rh,0.14705882352941177,0.12745098039215685,0.06862745098039216,0.1568627450980392,0.13725490196078433,0.10784313725490197,0.06862745098039216,0.18627450980392157
