,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.48717948717948717,0.5128205128205128,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.39215686274509803,0.6078431372549019,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
