,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.6071428571428571,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.5306122448979592,0.0,0.0,0.0,0.46938775510204084
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.5238095238095238,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0,0.5098039215686274
