,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3103448275862069,0.0,0.3448275862068966,0.3448275862068966,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.20408163265306123,0.0,0.3877551020408163,0.40816326530612246,0.0,0.0,0.0
F4,0.0,0.17543859649122806,0.0,0.3508771929824561,0.47368421052631576,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
