,inferiorparietal-rh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.17777777777777778,0.1111111111111111,0.1,0.17777777777777778,0.14444444444444443,0.13333333333333333,0.0,0.15555555555555556
parstriangularis-rh,0.1568627450980392,0.17647058823529413,0.13725490196078433,0.1568627450980392,0.11764705882352941,0.11764705882352941,0.0,0.13725490196078433
precentral-rh,0.16176470588235295,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.1323529411764706,0.0,0.14705882352941177
superiorparietal-lh,0.17857142857142858,0.11904761904761904,0.09523809523809523,0.17857142857142858,0.14285714285714285,0.13095238095238096,0.0,0.15476190476190477
superiortemporal-lh,0.1744186046511628,0.09302325581395349,0.11627906976744186,0.16279069767441862,0.1511627906976744,0.13953488372093023,0.0,0.16279069767441862
superiortemporal-rh,0.16666666666666666,0.09523809523809523,0.11904761904761904,0.15476190476190477,0.15476190476190477,0.14285714285714285,0.0,0.16666666666666666
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-rh,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.13095238095238096,0.0,0.15476190476190477
