,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.1885245901639344,0.13934426229508196,0.0,0.18032786885245902,0.19672131147540983,0.13934426229508196,0.1557377049180328,0.0
parstriangularis-rh,0.14444444444444443,0.28888888888888886,0.07777777777777778,0.13333333333333333,0.17777777777777778,0.07777777777777778,0.1,0.0
rostralmiddlefrontal-lh,0.0,0.15151515151515152,0.7272727272727273,0.0,0.0,0.09090909090909091,0.030303030303030304,0.0
superiorparietal-lh,0.18803418803418803,0.13675213675213677,0.0,0.1794871794871795,0.19658119658119658,0.1452991452991453,0.15384615384615385,0.0
superiorparietal-rh,0.17796610169491525,0.1694915254237288,0.00847457627118644,0.1694915254237288,0.2033898305084746,0.1271186440677966,0.1440677966101695,0.0
superiortemporal-lh,0.18018018018018017,0.0990990990990991,0.009009009009009009,0.17117117117117117,0.16216216216216217,0.1891891891891892,0.1891891891891892,0.0
superiortemporal-rh,0.19469026548672566,0.11504424778761062,0.0,0.17699115044247787,0.17699115044247787,0.1592920353982301,0.17699115044247787,0.0
supramarginal-lh,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.9459459459459459
