,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6421800947867299,0.04739336492890995,0.0,0.13033175355450238,0.02132701421800948,0.06042654028436019,0.08293838862559241,0.015402843601895734
frontalpole-rh,0.06695156695156695,0.7008547008547008,0.011396011396011397,0.18376068376068377,0.0,0.018518518518518517,0.0,0.018518518518518517
insula-lh,0.0,0.014732965009208104,0.7495395948434622,0.001841620626151013,0.141804788213628,0.0,0.001841620626151013,0.09023941068139964
medialorbitofrontal-lh,0.12106299212598425,0.1171259842519685,0.0,0.48720472440944884,0.07677165354330709,0.07775590551181102,0.03937007874015748,0.08070866141732283
rostralanteriorcingulate-lh,0.01845444059976932,0.0,0.07958477508650519,0.1118800461361015,0.544405997693195,0.06459054209919261,0.0265282583621684,0.15455594002306805
rostralanteriorcingulate-rh,0.052732502396931925,0.015340364333652923,0.0009587727708533077,0.07190795781399809,0.05465004793863854,0.49089165867689355,0.16490891658676893,0.1486097794822627
temporalpole-lh,0.08646616541353383,0.0,0.005012531328320802,0.045112781954887216,0.02882205513784461,0.20300751879699247,0.49624060150375937,0.13533834586466165
temporalpole-rh,0.018090452261306532,0.01407035175879397,0.035175879396984924,0.08844221105527639,0.13266331658291458,0.16984924623115577,0.11557788944723618,0.42613065326633165
