,frontalpole-lh,frontalpole-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.48717948717948717,0.14814814814814814,0.0,0.019943019943019943,0.014245014245014245,0.29914529914529914,0.03133903133903134,0.0
frontalpole-rh,0.18128654970760233,0.5321637426900585,0.07894736842105263,0.017543859649122806,0.023391812865497075,0.1111111111111111,0.05555555555555555,0.0
lingual-lh,0.0,0.07398568019093078,0.3269689737470167,0.23389021479713604,0.2243436754176611,0.0,0.081145584725537,0.059665871121718374
middletemporal-lh,0.009124087591240875,0.01824817518248175,0.19160583941605838,0.3448905109489051,0.23905109489051096,0.0036496350364963502,0.06386861313868614,0.12956204379562045
parahippocampal-lh,0.004016064257028112,0.024096385542168676,0.20281124497991967,0.26506024096385544,0.3192771084337349,0.0,0.09036144578313253,0.09437751004016064
rostralanteriorcingulate-rh,0.3645833333333333,0.11458333333333333,0.0,0.017361111111111112,0.006944444444444444,0.4618055555555556,0.0,0.034722222222222224
temporalpole-lh,0.04436860068259386,0.06484641638225255,0.10921501706484642,0.12627986348122866,0.14675767918088736,0.0,0.5017064846416383,0.006825938566552901
temporalpole-rh,0.0,0.0,0.1115702479338843,0.30991735537190085,0.2024793388429752,0.03305785123966942,0.004132231404958678,0.33884297520661155
