,frontalpole-lh,frontalpole-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6318289786223278,0.10095011876484561,0.0035629453681710215,0.0344418052256532,0.014251781472684086,0.17577197149643706,0.026128266033254157,0.013064133016627079
frontalpole-rh,0.12094763092269327,0.5960099750623441,0.0773067331670823,0.029925187032418952,0.01371571072319202,0.13840399002493767,0.02369077306733167,0.0
lingual-lh,0.0027198549410698096,0.06527651858567543,0.38349954669084313,0.19764279238440616,0.2257479601087942,0.0,0.07252946509519492,0.05258386219401632
middletemporal-lh,0.019622641509433963,0.025660377358490565,0.17660377358490567,0.3713207547169811,0.21358490566037736,0.0060377358490566035,0.05584905660377359,0.13132075471698113
parahippocampal-lh,0.00579950289975145,0.014084507042253521,0.22452361226180614,0.23612261806130902,0.37779618889809446,0.0,0.06628003314001657,0.07539353769676885
rostralanteriorcingulate-rh,0.24154589371980675,0.15780998389694043,0.0,0.027375201288244767,0.00322061191626409,0.5104669887278583,0.0,0.05958132045088567
temporalpole-lh,0.03687943262411347,0.029787234042553193,0.10780141843971631,0.10780141843971631,0.10780141843971631,0.0,0.5475177304964539,0.062411347517730496
temporalpole-rh,0.012857142857142857,0.0,0.09142857142857143,0.2542857142857143,0.13857142857142857,0.04428571428571428,0.06,0.3985714285714286
