,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3806228373702422,0.08996539792387544,0.06643598615916955,0.1916955017301038,0.04013840830449827,0.009688581314878892,0.19653979238754327,0.02491349480968858
frontalpole-rh,0.11943127962085308,0.5052132701421801,0.006635071090047393,0.1981042654028436,0.007582938388625593,0.0,0.13080568720379146,0.03222748815165877
medialorbitofrontal-lh,0.15782312925170067,0.014965986394557823,0.5904761904761905,0.09659863945578231,0.0,0.010884353741496598,0.09115646258503401,0.0380952380952381
medialorbitofrontal-rh,0.19894894894894896,0.16741741741741742,0.046546546546546545,0.38963963963963966,0.0,0.0,0.19744744744744744,0.0
parahippocampal-lh,0.1009009009009009,0.010810810810810811,0.0,0.0,0.7621621621621621,0.0,0.04504504504504504,0.08108108108108109
parahippocampal-rh,0.028368794326241134,0.0,0.01773049645390071,0.0,0.0,0.9237588652482269,0.030141843971631204,0.0
rostralanteriorcingulate-rh,0.20733532934131738,0.1062874251497006,0.04266467065868264,0.19086826347305388,0.021706586826347306,0.01122754491017964,0.38547904191616766,0.0344311377245509
temporalpole-rh,0.06070826306913996,0.050590219224283306,0.048903878583473864,0.0016863406408094434,0.07251264755480608,0.0,0.06745362563237774,0.6981450252951096
