,Pz,O2,P4,P8,CP2,PO8,P6,P2
Pz,0.33783783783783783,0.0,0.32432432432432434,0.0,0.33783783783783783,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.33783783783783783,0.0,0.32432432432432434,0.0,0.33783783783783783,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.33783783783783783,0.0,0.32432432432432434,0.0,0.33783783783783783,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
