,F7,FC5,C3,TP9,AF7,C5,PO7,PO3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.4012345679012346,0.19135802469135801,0.0,0.0,0.0,0.0,0.4074074074074074
C3,0.0,0.19879518072289157,0.39759036144578314,0.0,0.0,0.0,0.0,0.4036144578313253
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO3,0.0,0.26720647773279355,0.27125506072874495,0.0,0.0,0.0,0.0,0.46153846153846156
