,F7,C3,Fp2,AF7,C5,PO3,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.34068627450980393,0.0,0.0,0.0,0.3431372549019608,0.3161764705882353
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.332541567695962,0.0,0.0,0.0,0.36104513064133015,0.30641330166270786
AF4,0.0,0.0,0.3307291666666667,0.0,0.0,0.0,0.3359375,0.3333333333333333
