,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
inferiortemporal-rh,0.5558823529411765,0.09117647058823529,0.0,0.19411764705882353,0.03529411764705882,0.020588235294117647,0.04264705882352941,0.060294117647058824
isthmuscingulate-rh,0.10954063604240283,0.6289752650176679,0.0,0.1519434628975265,0.024734982332155476,0.0,0.026501766784452298,0.05830388692579505
lateraloccipital-lh,0.0,0.0,0.6071428571428571,0.0,0.16071428571428573,0.00510204081632653,0.11224489795918367,0.11479591836734694
parahippocampal-rh,0.20345744680851063,0.1196808510638298,0.0,0.5704787234042553,0.0,0.0,0.02526595744680851,0.08111702127659574
parsorbitalis-lh,0.03495145631067961,0.019417475728155338,0.11262135922330097,0.0,0.7592233009708738,0.05048543689320388,0.02330097087378641,0.0
rostralanteriorcingulate-lh,0.03680981595092025,0.0,0.012269938650306749,0.0,0.10736196319018405,0.8006134969325154,0.0,0.04294478527607362
temporalpole-lh,0.044573643410852716,0.025193798449612403,0.08527131782945736,0.029069767441860465,0.027131782945736434,0.0,0.7713178294573644,0.01744186046511628
transversetemporal-rh,0.06818181818181818,0.04393939393939394,0.06666666666666667,0.0893939393939394,0.0015151515151515152,0.01818181818181818,0.016666666666666666,0.6954545454545454
