,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3064516129032258,0.03225806451612903,0.0,0.22580645161290322,0.25806451612903225,0.03225806451612903,0.03225806451612903,0.11290322580645161
parsopercularis-lh,0.13793103448275862,0.4827586206896552,0.0,0.0,0.20689655172413793,0.0,0.0,0.1724137931034483
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.22727272727272727,0.0,0.0,0.3409090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.11363636363636363
rostralmiddlefrontal-rh,0.19753086419753085,0.04938271604938271,0.0,0.14814814814814814,0.2716049382716049,0.07407407407407407,0.06172839506172839,0.19753086419753085
superiorparietal-rh,0.02564102564102564,0.0,0.0,0.05128205128205128,0.1794871794871795,0.5128205128205128,0.05128205128205128,0.1794871794871795
superiortemporal-lh,0.1111111111111111,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2777777777777778
superiortemporal-rh,0.13333333333333333,0.06666666666666667,0.0,0.08333333333333333,0.25,0.1,0.08333333333333333,0.2833333333333333
