,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.5094339622641509,0.1320754716981132,0.16981132075471697,0.0,0.0,0.18867924528301888,0.0,0.0
parstriangularis-rh,0.19444444444444445,0.75,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.17307692307692307,0.038461538461538464,0.2692307692307692,0.09615384615384616,0.09615384615384616,0.19230769230769232,0.07692307692307693,0.057692307692307696
rostralmiddlefrontal-lh,0.0,0.0,0.12,0.36,0.18,0.08,0.16,0.1
rostralmiddlefrontal-rh,0.0,0.0,0.10714285714285714,0.14285714285714285,0.30357142857142855,0.14285714285714285,0.23214285714285715,0.07142857142857142
superiorparietal-rh,0.12195121951219512,0.0,0.13414634146341464,0.04878048780487805,0.0975609756097561,0.36585365853658536,0.21951219512195122,0.012195121951219513
superiortemporal-lh,0.0,0.0,0.08571428571428572,0.11428571428571428,0.2,0.24285714285714285,0.3,0.05714285714285714
superiortemporal-rh,0.0,0.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.16129032258064516,0.2903225806451613
