,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.0658820461871131,0.05504781000076424,0.05504781000076424,0.0,0.05613123361939913,0.055589521810081685,0.05992321628462123,0.055589521810081685,0.059381504475303784,0.05613123361939913,0.05342267457281191,0.06263177533120845,0.06100663990325612,0.05613123361939913,0.05721465723803401,0.05396438638212936,0.05721465723803401,0.024642267906834558,0.05504781000076424
caudalmiddlefrontal-rh,0.04789568789649584,0.058630499668275826,0.058630499668275826,0.0,0.057882372317268144,0.059213930240037786,0.057216593355883326,0.059213930240037786,0.057882372317268144,0.059213930240037786,0.05688020795298994,0.05255614062618959,0.057882372317268144,0.059213930240037786,0.05854815127865297,0.057463638524751906,0.059213930240037786,0.023831313208215573,0.058630499668275826
inferiorparietal-rh,0.04769218233781168,0.058966459275931145,0.058966459275931145,0.0,0.057573605262712865,0.059549889847693105,0.05691484373438612,0.059549889847693105,0.057573605262712865,0.059549889847693105,0.057216167560645265,0.0523035130360989,0.057573605262712865,0.059549889847693105,0.058232366791039616,0.05714083660408048,0.05889112831936636,0.023789208609867128,0.058966459275931145
parsopercularis-lh,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.04942759802104241,0.057487887194303464,0.057487887194303464,0.0,0.05863205195402887,0.05805996957416616,0.059204134333891566,0.05805996957416616,0.059204134333891566,0.05863205195402887,0.05577164005471537,0.05431586617746699,0.059204134333891566,0.05863205195402887,0.059204134333891566,0.05634372243457807,0.059204134333891566,0.02364074504941002,0.057487887194303464
postcentral-lh,0.0477152717704729,0.058280619232987316,0.05893166089965398,0.0,0.0574808967704729,0.060159403835063435,0.056829855103806226,0.05950836216839677,0.0574808967704729,0.06008506343713956,0.05785259876009227,0.05227256343713956,0.0574808967704729,0.0594340217704729,0.05813193843713956,0.05647617502883506,0.058782980103806226,0.02416513480392157,0.05893166089965398
postcentral-rh,0.05262306208248757,0.05638892205596788,0.05638892205596788,0.0,0.057490243641870956,0.056939582848919416,0.06134486919253175,0.056939582848919416,0.060794208399580205,0.057490243641870956,0.054736939677113246,0.057615929414869885,0.06189552998548329,0.057490243641870956,0.05859156522777404,0.055287600470064785,0.05859156522777404,0.02300206753096583,0.05638892205596788
precentral-lh,0.047939147758615186,0.05864345273101103,0.05864345273101103,0.0,0.05782057068351637,0.05922015399975382,0.057161809155189626,-0.40952984600024617,0.05782057068351637,0.02854685526849661,0.056913348924782656,0.0525504784569024,0.05782057068351637,0.05979685526849661,0.05847933221184312,0.0568312886651987,0.059138093740169866,0.023560412307215374,0.05864345273101103
precentral-rh,0.05174310935522701,0.05654726997746844,0.05654726997746844,0.0,0.05765224235315905,0.05709975616531374,0.061519645668076176,0.05709975616531374,0.060967159480230876,0.05765224235315905,0.054889811413932524,0.05663137751165159,0.061519645668076176,0.05765224235315905,0.058757214728849656,0.05544229760177784,0.058757214728849656,0.022974474520818543,0.05654726997746844
rostralmiddlefrontal-lh,0.04828028569447333,0.05842174606476666,0.05842174606476666,0.0,0.057589626239511825,0.05899382844462936,0.05750294709104778,-0.27433950488870396,0.05816170861937452,-0.1071007558421746,0.05670549892517856,0.052891616392760556,0.05816170861937452,0.05956591082449206,0.05882047014770127,0.05661881977671451,0.05947923167602802,0.02340337008529228,0.05842174606476666
