,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.16417910447761194,0.16417910447761194,0.0,0.11940298507462686,0.11940298507462686,0.13432835820895522,0.14925373134328357,0.14925373134328357
caudalanteriorcingulate-rh,0.16417910447761194,0.16417910447761194,0.0,0.11940298507462686,0.11940298507462686,0.13432835820895522,0.14925373134328357,0.14925373134328357
entorhinal-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.14285714285714285,0.14285714285714285,0.0,0.12987012987012986,0.12987012987012986,0.14285714285714285,0.15584415584415584,0.15584415584415584
frontalpole-rh,0.1527777777777778,0.1527777777777778,0.0,0.125,0.125,0.1388888888888889,0.1527777777777778,0.1527777777777778
medialorbitofrontal-rh,0.1527777777777778,0.1527777777777778,0.0,0.125,0.125,0.1388888888888889,0.1527777777777778,0.1527777777777778
posteriorcingulate-lh,0.16216216216216217,0.16216216216216217,0.0,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.14864864864864866,0.14864864864864866
rostralanteriorcingulate-rh,0.16216216216216217,0.16216216216216217,0.0,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.14864864864864866,0.14864864864864866
