,cuneus-lh,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.6724137931034483,0.034482758620689655,0.0,0.0,0.0,0.0,0.29310344827586204,0.0
cuneus-rh,0.0,0.9193548387096774,0.0,0.08064516129032258,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.0,0.40816326530612246,0.01020408163265306,0.1836734693877551,0.07142857142857142,0.0,0.32653061224489793
frontalpole-lh,0.0,0.033707865168539325,0.033707865168539325,0.6067415730337079,0.0898876404494382,0.1348314606741573,0.0,0.10112359550561797
frontalpole-rh,0.0,0.0,0.24509803921568626,0.0392156862745098,0.43137254901960786,0.058823529411764705,0.0,0.22549019607843138
medialorbitofrontal-lh,0.0,0.0,0.09090909090909091,0.14545454545454545,0.07272727272727272,0.6727272727272727,0.0,0.01818181818181818
pericalcarine-rh,0.2857142857142857,0.017857142857142856,0.0,0.0,0.0,0.0,0.6964285714285714,0.0
temporalpole-lh,0.0,0.0,0.3217391304347826,0.043478260869565216,0.1565217391304348,0.02608695652173913,0.0,0.45217391304347826
