,entorhinal-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.2397003745318352,0.0749063670411985,0.0,0.1647940074906367,0.0898876404494382,0.15355805243445692,0.17228464419475656,0.10486891385767791
lateralorbitofrontal-lh,0.1350210970464135,0.2869198312236287,0.11814345991561181,0.05907172995780591,0.10548523206751055,0.12658227848101267,0.08860759493670886,0.08016877637130802
lateralorbitofrontal-rh,0.029411764705882353,0.3014705882352941,0.4411764705882353,0.0,0.08823529411764706,0.051470588235294115,0.029411764705882353,0.058823529411764705
medialorbitofrontal-rh,0.1674641148325359,0.03349282296650718,0.0,0.24880382775119617,0.10526315789473684,0.10526315789473684,0.13875598086124402,0.20095693779904306
parsorbitalis-rh,0.13656387665198239,0.0881057268722467,0.03524229074889868,0.12334801762114538,0.31718061674008813,0.09251101321585903,0.09251101321585903,0.1145374449339207
rostralanteriorcingulate-lh,0.21518987341772153,0.08860759493670886,0.008438818565400843,0.12658227848101267,0.08438818565400844,0.19831223628691982,0.1940928270042194,0.08438818565400844
temporalpole-rh,0.1782608695652174,0.05652173913043478,0.0,0.16956521739130434,0.08260869565217391,0.1565217391304348,0.2391304347826087,0.11739130434782609
transversetemporal-rh,0.12437810945273632,0.05970149253731343,0.04477611940298507,0.1691542288557214,0.11940298507462686,0.06467661691542288,0.08955223880597014,0.3283582089552239
