,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,middletemporal-rh,parahippocampal-lh,parsopercularis-rh,temporalpole-rh
entorhinal-lh,0.6746031746031746,0.047619047619047616,0.03968253968253968,0.03968253968253968,0.0,0.1984126984126984,0.0,0.0
entorhinal-rh,0.022935779816513763,0.5412844036697247,0.0045871559633027525,0.0,0.26605504587155965,0.022935779816513763,0.009174311926605505,0.13302752293577982
frontalpole-lh,0.021897810218978103,0.0,0.656934306569343,0.18248175182481752,0.0,0.0,0.0364963503649635,0.10218978102189781
frontalpole-rh,0.018292682926829267,0.0,0.18292682926829268,0.7134146341463414,0.0,0.0,0.0,0.08536585365853659
middletemporal-rh,0.011049723756906077,0.30939226519337015,0.011049723756906077,0.0055248618784530384,0.6187845303867403,0.016574585635359115,0.027624309392265192,0.0
parahippocampal-lh,0.23214285714285715,0.08035714285714286,0.0,0.0,0.03571428571428571,0.6517857142857143,0.0,0.0
parsopercularis-rh,0.0,0.042105263157894736,0.021052631578947368,0.0,0.07368421052631578,0.0,0.8631578947368421,0.0
temporalpole-rh,0.0,0.18823529411764706,0.058823529411764705,0.08235294117647059,0.0058823529411764705,0.0,0.0,0.6647058823529411
