,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,middletemporal-rh,parstriangularis-lh,temporalpole-rh
entorhinal-rh,0.5978260869565217,0.0,0.0,0.14130434782608695,0.08695652173913043,0.09782608695652174,0.0,0.07608695652173914
frontalpole-lh,0.0,0.7115384615384616,0.28846153846153844,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.175,0.825,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.2236842105263158,0.0,0.0,0.5131578947368421,0.0,0.2631578947368421,0.0,0.0
inferiortemporal-rh,0.04040404040404041,0.0,0.0,0.0,0.5858585858585859,0.15151515151515152,0.0,0.2222222222222222
middletemporal-rh,0.16037735849056603,0.0,0.0,0.20754716981132076,0.0660377358490566,0.5283018867924528,0.03773584905660377,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.9512195121951219,0.0
temporalpole-rh,0.011904761904761904,0.0,0.0,0.0,0.34523809523809523,0.011904761904761904,0.0,0.6309523809523809
